 ,Image_ID,ROI_Area,PVALB,VIP,GFRA1,CCKAR,MET,PIEZO1,CHAT,FOXO1,SLC17a7,CDH13,QRFPR,Mab21L1
745,20-62-S1,1244,0,0,0,0.08,0.804,0.965,0,0,1.045,0,0.161,0
746,20-62-S1,1500,0.067,0.133,0,0.067,0.867,0.4,0.267,0.067,7.8,0,0.6,0.067
747,20-62-S1,1443,0.277,0,0,0,3.534,0.762,0,0.069,2.633,0,0.347,0
748,20-62-S1,1699,0,0,0,0.177,0.706,0.942,0,0,0.118,0,0,0
749,20-62-S1,1325,0.151,0.075,0,0,1.887,0.226,0,0,2.792,0.453,0,0
750,20-62-S1,1723,0.232,0,0,0.232,4.527,1.451,0.754,0,6.5,0.058,0.754,0.116
751,20-62-S1,2053,0.195,0.097,0,0.097,0.244,0.39,0.049,0,5.114,0.049,0.097,0
752,20-62-S1,2160,0,0,0,0,1.157,0.972,0.093,0,10.463,0.046,0.37,0.046
753,20-62-S1,2927,0.102,0.171,0,0.068,0.444,0.478,0.034,0.034,13.29,0.034,0.171,0.068
754,20-62-S1,2256,0,0.044,0,0.133,3.679,1.285,0,0,8.112,0.044,0.266,0
755,20-62-S1,940,0.106,0,0,0.213,1.277,1.702,0.106,0,3.191,0,0,0.106
756,20-62-S1,110,0,0,0,0,31.818,0,0,0,14.545,0,0,0
757,20-62-S1,1764,0,0,0,0.057,0.737,1.19,0,0.34,2.268,0.227,0.057,0.057
758,20-62-S1,1221,0.164,0,0,0.328,2.457,1.556,0.246,0,5.897,0,0,0
759,20-62-S1,967,0.31,0,0,0.103,9.204,1.655,0,0,11.996,0,0.103,0
760,20-62-S1,1257,0,16.945,0,0.08,0.557,1.034,0,0,0.875,2.466,0.159,0
761,20-62-S1,2793,17.58,0,0,0.072,0.107,1.038,0.143,0.107,0.931,0.752,0.501,0
762,20-62-S1,1988,0,0.201,0,0,6.74,0.503,0,0,4.829,0.05,0.05,0
763,20-62-S1,2143,0,0.047,0,0.093,0.84,1.073,0.093,0.047,5.88,0,0.233,0
764,20-62-S1,1847,0.054,0,0,0.054,3.303,0.975,0,0,10.395,0,0.325,0
765,20-62-S1,2756,0.073,0,0,0,0.544,1.234,0,0,1.56,0,0.181,0
766,20-62-S1,765,0,0,0,0,0.784,1.438,0.131,0,7.32,0,0,0
767,20-62-S1,1083,0.277,0,0,0,3.878,1.477,0.092,0,4.524,0.462,0.277,0
768,20-62-S1,1319,0,46.475,0,0.076,0.986,3.791,0,0,1.137,0.379,0.227,0
769,20-62-S1,1481,0,2.498,0,0.068,4.862,1.283,0.068,0.068,5.132,0,0.135,0
770,20-62-S1,893,0.448,0,0,0,0.56,0.56,0,0,0.672,0,0,0
771,20-62-S1,1250,0.48,0.32,0,0,2.48,0.48,0,0,4.32,0,0.16,0
772,20-62-S1,1446,0,27.109,0,0.069,1.107,1.521,0.207,0,6.017,5.74,0.138,0
773,20-62-S1,1932,0,0.104,0,0,1.501,0.569,0,0.052,10.352,0,0.362,0
774,20-62-S1,568,0,0,0,0,4.93,1.056,0,0,2.289,0,0,0
775,20-62-S1,1365,0.073,16.19,0,0,0.513,0.366,1.905,0,0.22,0.366,0,0
776,20-62-S1,1597,0.063,0.376,0,0.188,0.501,1.691,0,0,12.148,0.063,0.626,0.063
777,20-62-S1,1151,0.174,0,0,0.174,5.387,0.782,0,0,7.211,0,0.174,0.174
778,20-62-S1,2314,0.173,0.043,0,0,0.778,1.383,0,0,9.464,0,0.432,0
779,20-62-S1,194,0,0,0,0,0.515,6.186,0,0,3.608,5.155,0,0
780,20-62-S1,2251,0,0,0,0.044,4.398,1.955,0.222,0.044,11.239,0.044,0.755,0.044
781,20-62-S1,1282,0,40.25,0,0.078,0.234,2.028,0,0.078,0.624,5.928,0.078,0
782,20-62-S1,1838,0.544,0,0,0,0.435,1.415,0,0,0.925,4.407,0,0
783,20-62-S1,1102,0.091,3.448,0,0.181,1.089,4.9,0.544,0.181,13.702,0.091,4.446,0.181
784,20-62-S1,1995,0,0.05,0,0.05,0.702,0.952,0.301,0,9.975,0.1,0.401,0
785,20-62-S1,1707,0,0,0,0.117,1.992,0.586,0,0,0.996,2.343,0.059,0.059
786,20-62-S1,2314,0.086,0.043,0,0.216,0.432,0.778,0,0,10.415,0,0.043,0
787,20-62-S1,2120,0,0.047,0,0.094,0.566,0.849,0,0,1.226,0.425,0.094,0
788,20-62-S1,1762,0,0,0,0,0.738,0.454,0.057,0,3.746,0.114,0.227,0
789,20-62-S1,352,0,0,0,0.284,9.943,0.852,0,0,5.682,0.852,0.568,0
790,20-62-S1,1640,0.061,0,0,0.305,0.793,1.098,0.061,0,5.732,0,0.427,0.305
791,20-62-S1,2213,0,0.181,0,0.045,3.434,2.35,0.09,0.045,10.077,1.31,0.136,0
792,20-62-S1,1426,0,0.07,0,0.14,1.052,0.912,0,0.07,4.067,0,0.21,0.07
793,20-62-S1,1202,0,0,0,0.083,1.248,0.998,0,0,5.574,0,0,0
794,20-62-S1,1779,0,0,0,0.056,0.225,0.056,0.056,0.112,11.973,0,0.45,0
795,20-62-S1,108,0,0,0,0,1.852,0,0,0,0.926,0,0,0
796,20-62-S1,1208,0.414,0,0,0,2.649,1.49,0.166,0,8.692,0,0.497,0
797,20-62-S1,2346,0.426,0.043,0,0.128,1.662,0.853,0.085,0.128,7.033,0.426,0.384,0
798,20-62-S1,2736,0.037,0,0,0.037,0.439,0.475,0,0,4.386,0,0.037,0
799,20-62-S1,328,1.524,8.841,0,0.305,0.305,1.22,0,0,3.049,0,0,0
800,20-62-S1,1134,0.97,0.088,0,0.176,6.085,0.617,0,0.088,3.88,0,0.265,0
801,20-62-S1,874,0.458,0,0,0,0.686,1.373,1.259,0.114,10.297,0,0.801,0
802,20-62-S1,1612,0.186,0.124,0,0.062,1.055,0.496,0.062,0.124,15.199,0,0.248,0
803,20-62-S1,1357,0.368,0,0,0.074,0.663,0.59,0,0,2.137,0,0,0
804,20-62-S1,1580,0.063,0,0,0,0.696,0.443,0,0.127,7.722,0,0,0
805,20-62-S1,361,0,0,0,0,0,0.831,0,0,2.216,0.554,0,0
806,20-62-S1,1604,0.249,0.125,0,0.187,3.367,0.998,0.125,0.125,2.369,0.062,0.374,0.062
807,20-62-S1,1599,0.125,0.125,0,0.125,0.375,0.563,0,0.125,2.001,0.063,0.125,0
808,20-62-S1,1472,0,0.136,0,0,0.136,0.747,0,0,7.541,0,0.679,0
809,20-62-S1,1380,0,0,0,0.072,3.841,0.725,0,0,6.522,0.145,0.87,0
810,20-62-S1,1839,0.381,0,0,0,5.873,1.468,0.109,0.163,13.214,0.054,1.033,0.054
811,20-62-S1,808,0,0,0,0.124,0.619,0,0,0,6.312,0,0.124,0.124
812,20-62-S1,489,0,5.112,0,0,6.339,2.454,0.409,0,7.157,0,0,0
813,20-62-S1,1741,0.115,0.172,0,0.057,4.308,0.804,0.057,0.057,16.6,0,0.747,0.115
814,20-62-S1,1955,0.153,0.051,0,0,3.018,1.176,0,0.051,8.44,0.87,0.051,0
815,20-62-S1,1504,0,0.133,0,0.133,0,0.465,0,0,0.798,0,0.066,0
816,20-62-S1,1956,0.051,0.051,0,0.307,0.204,0.307,0.051,0,8.742,0.051,0.256,0
817,20-62-S1,1696,0,1.71,0,0,0.354,1.238,0.059,0,4.481,0.354,0.118,0
818,20-62-S1,2030,0,0,0,0,1.182,1.281,0.049,0.049,9.409,0,0.049,0.148
819,20-62-S1,1804,0.111,0,0,0,2.661,1.497,0.055,0,6.541,0,0.499,0
820,20-62-S1,2135,0.281,0.047,0,0.141,4.028,0.984,0,0.047,9.649,0,0.187,0.094
821,20-62-S1,1634,0.122,0,0,0,1.652,0.184,0,0,0.918,0.061,0.122,0
822,20-62-S1,1430,0.28,0.14,0,0.35,6.993,0.979,0,0,5.315,0.14,0,0
823,20-62-S1,2312,0.476,0.087,0,0.087,0.908,0.822,0,0,3.417,11.548,0.433,0
824,20-62-S1,2524,1.307,0,0,0.238,1.941,0.872,0,0,4.834,0.357,0.04,0.198
825,20-62-S1,590,0,15.424,0,0.169,3.22,1.356,0.678,0,8.644,1.186,0.169,0
826,20-62-S1,2478,0,0.04,0,0.202,3.955,3.995,1.332,0.04,11.34,0.202,1.655,0.081
827,20-62-S1,2755,0,0,0,0.036,2.432,1.343,0.109,0,4.828,0,0.436,0
828,20-62-S1,2322,0.129,0.043,0,0.086,0.215,1.12,0,0,2.283,0,0.258,0
829,20-62-S1,2408,17.65,0.083,0,0.332,1.412,0.831,0.042,0.748,5.565,0.249,0.374,0.042
830,20-62-S1,2008,0.598,0,0,0.1,1.145,1.096,0,0.1,11.155,0.199,0.149,0
831,20-62-S1,2635,0.076,0.038,0,0.19,1.176,0.759,0.038,0.114,10.892,0,0.417,0.038
832,20-62-S1,2464,0.081,0.203,0,0.081,1.705,1.258,0.69,0,6.291,0,0.244,0
833,20-62-S1,1057,0,0,0,0,1.135,0.095,0,0,7.285,0.095,0,0
834,20-62-S1,1581,0.696,5.882,0,0.127,0.316,1.139,0,0,5.882,0,0.127,0
835,20-62-S1,2339,0.214,0.641,0,0.77,1.71,3.121,0.983,0.47,6.584,12.227,1.838,0.299
836,20-62-S1,1714,0,0,0,0.058,2.684,0.817,0,0,14.761,0.058,0.233,0
837,20-62-S1,1871,0.053,0,0,0,1.978,1.176,0,0,7.108,0,0,0.16
838,20-62-S1,1987,0,0.302,0,0,0.503,0.906,0.05,0.05,6.794,0,0.302,0
839,20-62-S1,939,0.106,0.426,0,0,1.81,1.171,0,0,5.325,0.426,0.106,0
840,20-62-S1,2270,0,0.176,0,0.044,0.661,2.423,0.352,0.088,16.211,0.22,1.85,0
841,20-62-S1,1921,0.416,0.052,0,0.312,4.321,1.406,0.052,0,8.641,0,0.26,0
842,20-62-S1,1926,0,0.467,0,0,2.285,1.35,0,0,5.763,0,0.052,0
843,20-62-S1,1576,0.063,0,0,0,1.269,0.317,0,0,0.888,0,0.254,0.063
844,20-62-S1,2360,1.78,0.085,0,0,2.881,3.898,1.78,0.169,21.102,0.169,3.305,0.212
845,20-62-S1,1815,0.055,0.055,0,0.496,6.667,1.267,0.055,0,6.336,0.11,0.386,0
846,20-62-S1,3422,0,0,0,0.058,2.221,0.468,0,0,5.961,0.058,0.029,0.029
847,20-62-S1,1070,0,0,0,0,1.402,0.748,0,0,1.869,0.28,0.187,0.093
848,20-62-S1,2349,0,0.255,0,0,0.468,0.851,0.128,0.043,8.046,0,0.383,0
849,20-62-S1,1556,0.9,0,0,0,0.771,0.578,0,0.064,1.414,0.064,0.064,0
850,20-62-S1,649,0,0,0,0,3.544,3.236,0,0,2.773,0,0,0
851,20-62-S1,2772,0.144,0.18,0,0.433,1.154,3.247,2.633,0.108,15.981,0.072,5.339,0.325
852,20-62-S1,1384,0,0.145,0,0.217,0.939,0.939,0,0.072,4.697,0,1.012,0
853,20-62-S1,1833,0,0,0,0,6.547,0.6,0,0.164,9.656,0,0,0
854,20-62-S1,977,0.921,31.525,0,0,0.102,0.205,0,0,1.024,0,0.512,0
855,20-62-S1,2828,0.248,0.106,0,0.035,2.511,2.298,0.212,0.071,4.703,0.177,0.354,0
856,20-62-S1,1017,0,1.278,0,0,1.573,1.377,0,0,3.933,1.868,0.098,0.098
857,20-62-S1,2278,0.263,0.132,0,0,6.541,1.185,0.132,0,5.663,0.834,0.176,0
858,20-62-S1,2122,0,0.471,0,0.424,2.309,3.016,0.189,0.377,3.157,0.424,1.037,0
859,20-62-S1,589,0.17,0,0,0.17,0.17,0.849,0,0,5.263,0,0.34,0
860,20-62-S1,1458,0,0,0,0.137,0.96,0.617,0.069,0.206,10.014,0.069,0.206,0.137
861,20-62-S1,2217,0.09,0.135,0,0.226,0.586,0.812,0.09,0.09,11.412,0.045,0.812,0
862,20-62-S1,1415,0.141,0,0,0,0.212,0.424,0.071,0,3.18,0,0.071,0
863,20-62-S1,2098,0.238,0,0,0.048,0.429,0.572,0,0,13.727,0.048,0.191,0
864,20-62-S1,1138,0,0.615,0,0,0.351,1.318,0,0,5.8,0.088,0.088,0
865,20-62-S1,2344,0,0.725,0,0.171,1.323,1.536,0.085,0.085,10.367,0,0.341,0
866,20-62-S1,1052,0,0,0,0.095,10.361,0.475,0,0.095,14.259,9.316,0.665,0
867,20-62-S1,1414,0.141,0,0,0.071,0.354,0.919,0,0.071,0.778,0.424,0.354,0
868,20-62-S1,1888,0.212,0,0,0.265,3.708,0.9,0,0.265,6.992,0.106,0.265,0.106
869,20-62-S1,1771,0.113,0,0,0,0.903,1.299,0.113,0,11.914,0,0.565,0.056
870,20-62-S1,1987,0.101,0.05,0,0,0.554,0.755,0,0,11.726,0,0.201,0
871,20-62-S1,2953,0.102,0,0,0,0.542,1.118,0.034,0,6.163,0,0.135,0.034
872,20-62-S1,436,0,8.028,0,0.688,0.688,0.917,0.459,0,2.523,2.752,0,0
873,20-62-S1,633,0,0,0,0,0.948,0.79,0,0,1.106,0,0.158,0
874,20-62-S1,685,0,0,0,0,2.336,1.314,0,0,2.628,0,0,0
875,20-62-S1,1542,0.195,0,0,0,1.167,1.686,0,0,4.994,0.13,0,0.065
876,20-62-S1,44,0,0,0,0,0,0,2.273,0,4.545,0,0,0
877,20-62-S1,881,0,0.114,0,0,0,1.476,0,0.114,7.832,0.341,0.681,0
878,20-62-S1,233,0,0,0,0,6.009,0.429,0,0,3.004,0,0.858,0
879,20-62-S1,727,0.55,0.825,0,0,0.275,0.688,0,0.275,15.131,0,0.55,0
880,20-62-S1,2177,0,0.046,0,0,0.597,1.654,0.138,0,10.565,0.046,0.505,0
881,20-62-S1,524,11.069,0.191,0,0,1.527,1.527,0,0.191,8.969,0,0,0
882,20-62-S1,865,0,15.376,0,0.231,0.116,0.809,0.925,0,0,0.578,0.116,0
883,20-62-S1,1223,0.736,0,0,0,0.409,0.409,0,0,7.195,0,0.082,0
884,20-62-S1,2430,0.329,0.247,0,0.041,0.165,1.852,2.963,0,10.247,0.165,1.276,0.123
885,20-62-S1,1534,2.477,0,0,0.065,1.369,0.522,0.13,0,1.695,0,0.065,0
886,20-62-S1,1465,0.478,0.887,0,0.683,0.341,1.092,0.137,0,3.481,0.341,1.024,0
887,20-62-S1,1851,0.216,0,0,0.108,1.675,1.243,0.054,0,15.505,0.054,0.486,0
888,20-62-S1,260,22.308,0,0,0,1.923,2.692,0,0,5,0.385,0,1.538
889,20-62-S1,1488,0.403,14.516,0,0,0.605,0.672,0,0,1.747,0,0,0
890,20-62-S1,1905,0.157,0,0,0.052,8.766,0.577,0.052,0,6.457,0.63,0,0.052
891,20-62-S1,2154,0,0.046,0,0.046,0.975,0.882,0.093,0,3.296,0.371,0.186,0
892,20-62-S1,1042,0,8.541,0,0.096,0.192,0.96,0,0.48,1.344,0,0.192,0.096
893,20-62-S1,1518,0.066,0.066,0,0.066,0.066,2.569,0,0,2.306,0.461,0.066,0
894,20-62-S1,848,6.486,0.118,0,0,0.236,2.005,0,0,1.769,0.354,2.83,0
895,20-62-S1,1612,0.248,23.201,0,0.124,0.186,1.985,2.109,0,0.868,0.993,0.434,0
896,20-62-S1,815,0,0,0,0,0.491,0.613,0,0,0.859,0.368,0.368,0
897,20-62-S1,1397,0.215,0,0,0,2.291,0.859,0,0.072,11.668,0,0.143,0
898,20-62-S1,1091,0.092,0,0,0,0.092,1.375,0,0,1.467,0,0.367,0.458
899,20-62-S1,2439,0.082,0,0,0.041,2.337,0.492,0,0,1.23,0,0.041,0
900,20-62-S1,1917,0.052,0.313,0,0.052,4.747,0.678,0,0.261,3.495,0,0.209,0
901,20-62-S1,1827,0.164,0.055,0,0,0.055,1.587,0,0.055,5.802,0.383,0.274,0
902,20-62-S1,2017,0.05,0.198,0,0.149,0.793,2.082,0.347,0,8.627,0.149,0.248,0
903,20-62-S1,2094,0.334,0.334,0,0.143,3.247,0.382,0.048,0.048,9.503,0.239,0.478,0
904,20-62-S1,1118,0.537,0,0,0.179,0.268,0.358,0.089,0,4.83,0.268,0.089,0.179
905,20-62-S1,2578,0.078,0,0,0,0.078,0.427,0,0,5.469,0,0.039,0
906,20-62-S1,1999,0.1,0,0,0.05,1.151,0.4,0,0,7.054,0,0.1,0
907,20-62-S1,3151,0.127,0,0,0.063,1.269,1.174,0.095,0,5.776,0,0.254,0
908,20-62-S1,705,0,0,0,0.142,0.567,0.142,0,0.142,11.206,0,0.142,0
909,20-62-S1,1005,0.1,0,0,0.1,0.398,0,0,0.1,6.169,0.299,0.498,0.1
910,20-62-S1,723,0,0,0,0,1.245,1.383,0,0,2.905,0,0.968,0.138
911,20-62-S1,1819,0.275,0,0,0.11,0.605,0.44,0.055,0,3.738,0,0.22,0.055
912,20-62-S1,1009,0.198,0,0,0,0,0.297,0,0.099,3.37,1.784,0.198,0
913,20-62-S1,729,0,0,0,0,0.412,0.96,0,0,4.39,0.686,0,0
914,20-62-S1,1591,0.126,0,0,0,3.52,0.314,0,0.063,4.714,0.189,0.126,0
915,20-62-S1,2469,0.122,0,0,0.041,0.081,0.81,0,0.041,2.714,0.041,0.041,0
916,20-62-S1,2163,0.046,0,0,0.046,0.324,0.416,0,0,5.594,0.185,0.046,0
917,20-62-S1,1315,0.38,15.133,0,0,3.574,1.445,3.498,0,4.106,0.837,0.076,0.076
918,20-62-S1,1579,0,0.063,0,0,1.773,0.823,0,0,7.41,0,0.19,0
919,20-62-S1,1068,0,0,0,0,1.404,0.468,0,0,6.086,0,0.187,0
920,20-62-S1,456,21.272,0.219,0,0,0.219,0.219,0,0.658,0.877,0.877,0.219,0
921,20-62-S1,590,0,0,0,0.169,0.169,1.017,0,0,5.424,0,0.169,0
922,20-62-S1,1794,0.111,0.056,0,0,0.725,1.171,0,0,7.637,0.056,0.279,0
923,20-62-S1,2912,23.592,0.034,0,0.103,2.541,0.927,0.069,0.069,5.735,1.03,0,0.549
924,20-62-S1,2435,19.795,0.78,0,0.123,0.123,1.273,0.082,0,2.341,0.657,0.246,0.082
925,20-62-S1,2390,0,0.251,0,0.126,5.9,2.72,0.042,0.042,14.268,0.042,0.921,0
926,20-62-S1,1476,0,0,0,0.203,1.423,1.287,0,0,0.678,0,0.068,0
927,20-62-S1,1648,0.061,0.546,0,0.728,2.245,3.277,0.485,0,7.282,0.485,0.91,0
928,20-62-S1,1215,0.082,0.412,0,0.082,0,0.165,0,0,4.774,0.165,0.165,0
929,20-62-S1,365,0,0.274,0,0,0.274,4.11,0.548,0,7.397,0.548,0.274,0
930,20-62-S1,2085,0.096,0,0,0,3.645,2.158,0.048,0.192,8.825,0.144,0.048,0
931,20-62-S1,2132,0.141,0,0,0,0.657,1.735,0,0.047,2.627,0.235,0.047,0
932,20-62-S1,1265,0.711,0,0,0.079,0.474,1.186,0,0,12.964,0,0,0
933,20-62-S1,2827,0,7.322,0,0.212,0.637,2.83,1.061,0.106,10.152,0.743,3.148,0.035
934,20-62-S1,1595,0.063,0.439,0,0,2.32,0.627,0,0.063,5.831,0.125,0.502,0.063
935,20-62-S1,1477,0.068,0,0,0,0.474,0.948,0.068,0,2.234,0,0.068,0
936,20-62-S1,1889,0.159,0,0,0.053,1.376,0.741,0.053,0.053,7.305,0,0.053,0
937,20-62-S1,1760,0,0,0,0.057,2.955,0.852,0.114,0,12.614,0.341,0.227,0
938,20-62-S1,1005,0.199,0,0,0.1,1.891,0.796,0,0,6.567,0.1,0.398,0.1
939,20-62-S1,1473,0.204,0,0,0.068,0.339,0.679,1.018,0,6.653,0,1.494,0
940,20-62-S1,1750,0.057,0,0,0.171,2.171,1.6,0.171,0,9.029,0.057,0.343,0.229
941,20-62-S1,1690,0,0,0,0,2.13,1.006,0.059,0.059,7.101,0,0.118,0.059
942,20-62-S1,2413,0.166,0,0,0.083,0.787,1.326,0,0,6.506,0.249,0,0
943,20-62-S1,853,0,0,0,0,1.876,1.29,0,0,1.876,0,0,0.117
944,20-62-S1,1981,0.101,0.05,0,0.101,1.666,2.019,1.666,0.05,2.625,0.404,0.757,0.101
945,20-62-S1,1642,0.426,0,0,0.122,4.019,0.67,0,0.061,14.555,0,0,0.122
946,20-62-S1,419,0.239,0,0,0,0,0.477,0,0,0.477,0,0,0
947,20-62-S1,1583,0.19,0.063,0,0,2.211,1.769,0,0,3.853,0.126,0.253,0
948,20-62-S1,1259,0,0,0,0,0,0.477,0,0,8.102,0,0.079,0
949,20-62-S1,1212,0,0.083,0,0.165,0.908,0.743,0.083,0,4.868,0,0.165,0
950,20-62-S1,1936,0.155,0,0,0.052,0.052,0.465,0,0,4.597,0,0,0
951,20-62-S1,843,0.119,0,0,0,1.898,0.83,0.119,0,6.406,0,0.474,0
952,20-62-S1,1985,33.904,0,0,0,0.101,1.058,0,0,1.864,0,0.151,0
953,20-62-S1,1471,0.748,0,0,0.068,2.583,0.204,0,0,3.603,0.136,0,0
954,20-62-S1,1461,0.137,0,0,0.068,0.684,1.164,0,0.068,9.856,0.479,0.137,0
955,20-62-S1,1755,0,0.114,0,0.057,0.171,1.425,1.311,0,7.464,0,2.336,0
956,20-62-S1,228,0,0,0,0,3.07,0.877,0,0,2.193,0,0,0
957,20-62-S1,1039,0.289,0,0,0.096,0.481,0,0,0.096,6.737,0,0.192,0.096
958,20-62-S1,1476,0.339,0,0,0,0.339,0.136,0,0.068,1.491,0,0.136,0
959,20-62-S1,561,0,0,0,0,0.713,1.426,0,0,3.922,0,0.178,0
960,20-62-S1,1870,0,0.053,0,0,0.267,1.497,0.267,0,4.813,0.053,0.267,0
961,20-62-S1,2539,0.118,0,0,0,2.442,1.182,0.039,0,2.363,0.039,0.118,0.079
962,20-62-S1,2397,0.083,0.083,0,0.042,1.335,0.793,0,0,4.631,0.209,0.125,0
963,20-62-S1,568,0,0,0,0.176,0.352,0.528,0.176,0,2.641,0,0,0
964,20-62-S1,1767,0,0.113,0,0,1.188,1.585,0.34,0,5.093,0.057,0.962,0.057
965,20-62-S1,1745,0,0,0,0.172,1.203,0.458,0,0.057,10.831,0.458,0.229,0
966,20-62-S1,468,0,0,0,0.427,0.427,0.214,0,0,1.709,0,0,0
967,20-62-S1,1872,0.053,0.107,0,0,0.214,0.962,0,0.267,8.654,0,0.427,0
968,20-62-S1,1888,0.212,0.159,0,0,3.919,1.218,0,0.159,10.699,3.284,0,0.053
969,20-62-S1,1529,0,0,0,0,0.589,0.458,0,0,4.578,0,0,0
970,20-62-S1,910,0.33,0,0,0,3.846,1.209,0,0,3.407,0,0,0
971,20-62-S1,1583,0,0.063,0,0.126,3.474,1.895,0.126,0,6.38,0.19,2.211,0.253
972,20-62-S1,3015,0.033,0.033,0,0.066,0.564,0.199,0,0,3.051,0.033,0.1,0.033
973,20-62-S1,2016,0.546,0,0,0.099,0.446,0.347,0,0,1.538,0,0.446,0
974,20-62-S1,1177,0,0.085,0,0.17,0.51,1.869,0.085,0,9.346,0,2.974,0.17
975,20-62-S1,986,0,0,0,0,2.535,3.043,0.507,0,12.88,0.304,0.507,0
976,20-62-S1,2535,0.079,0,0,0,1.617,1.617,0.039,0,8.836,0.039,0.079,0
977,20-62-S1,1217,0,0,0,0.164,0.247,0.247,0,0.082,1.726,0.411,0.164,0
978,20-62-S1,295,2.373,0.339,0,1.356,0,2.034,0,0,5.085,0,0.678,0
979,20-62-S1,84,0,0,0,0,2.381,0,0,0,1.19,0,0,0
980,20-62-S1,374,0,0,0,0,7.754,1.07,0,0.267,4.813,0,0.267,0
981,20-62-S1,2071,0,0,0,0.097,1.111,1.207,0.048,0,5.794,0.193,0.145,0
982,20-62-S1,1918,0.104,0,0,0,2.555,0.782,0,0,6.204,0,0.313,0
983,20-62-S1,2190,0.548,0,0,0.046,2.877,0.913,0,0,6.712,0,0.046,0
984,20-62-S1,1616,0.371,0,0,0.062,0,0.309,0,0,7.797,0.124,0.124,0
985,20-62-S1,1991,0.251,0.05,0,0.301,0.251,1.256,0,0,15.419,0.05,0.201,0
986,20-62-S1,23,0,0,0,0,0,0,0,0,0,0,0,0
987,20-62-S1,1051,0,0,0,0,0.285,0.095,0.856,0,3.711,0.095,0.285,0
988,20-62-S1,612,0,0.327,0,0,1.797,2.124,0,0,4.575,0.327,0,0
989,20-62-S1,209,0,0,0,0,3.828,0,0,0,0.957,0,0.478,0
990,20-62-S1,425,0,0.235,0,0,0,0,0,0,9.176,0,0.235,0
991,20-62-S1,2177,0.184,0,0,0.092,3.629,2.435,0.046,0,6.063,1.148,0.689,0
992,20-62-S1,1493,0.134,0,0,0.134,0.804,2.21,0,0.134,6.832,0,0.402,0.134
993,20-62-S1,1076,0,0.279,0,0.093,0.186,0.929,0.836,0.279,5.576,0,2.788,0.186
994,20-62-S1,1503,0.2,0,0,0,0.133,0.266,0,0.067,2.329,0,0.399,0
995,20-62-S1,2031,0.148,0.148,0,0.246,0.542,0.098,0,0,5.219,0,0.345,0.049
996,20-62-S1,2087,0.958,0,0,0,0.335,0.192,0,0,2.587,0,0.24,0
997,20-62-S1,1542,0.454,28.21,0,0.065,0.649,0.13,0,0,3.178,0,0.13,0.778
998,20-62-S1,2030,0,0.197,0,0.099,2.66,0.739,0.099,0.049,10.887,0,0.296,0
999,20-62-S1,1928,0,0,0,0,1.349,1.245,0.052,0.052,2.905,0.104,0.104,0
1000,20-62-S1,1433,0.349,0,0,0.07,0.14,0.837,0.07,0,1.256,0,0.14,0
1001,20-62-S1,956,14.54,0,0,0.209,0.523,0.418,0,0,0.628,0,0,0
1002,20-62-S1,740,0.541,0.27,0,0.135,0.27,0,0,0,8.784,0,0,0
1003,20-62-S1,1300,0.154,0,0,0.077,0.385,0.923,0.154,0,5.692,0,0.154,0
1004,20-62-S1,1923,0.156,0,0,0.052,1.3,0.676,0,0,6.344,0.156,0.052,0
1005,20-62-S1,1538,0,0,0,0.26,4.421,1.3,0.065,0.065,8.713,0,1.365,0
1006,20-62-S1,883,0.113,0.113,0,0,3.058,1.699,0.113,0.113,4.077,0.113,0.113,0
1007,20-62-S1,1890,0,0,0,0,2.804,0.741,0,0.053,3.386,0,0.159,0
1008,20-62-S1,1467,30.334,0.068,0,0.341,0.068,0.818,0.068,1.431,2.249,3.681,0.545,0
1009,20-62-S1,1498,0.067,0,0,0,0.534,2.203,0.067,0,1.869,0.2,0.2,0
1010,20-62-S1,1553,0.064,0,0,0.064,0.322,1.159,0.129,0,8.371,0,0,0.129
1011,20-62-S1,1607,0.124,0,0,0,1.182,3.858,0,0.062,3.049,1.245,0.124,0.062
1012,20-62-S1,1651,0.061,0,0,0,0.121,2.604,0.121,0,17.141,0.242,0.485,0
1013,20-62-S1,1218,0,0,0,0,0.903,0.739,0,0.082,5.583,0,0,0
1014,20-62-S1,606,0,0,0,0,0,0,0,0,5.446,0,0,0
1015,20-62-S1,1284,0.156,0,0,0.156,0.389,1.246,0,0.078,3.349,0.078,0.234,0
1016,20-62-S1,1452,0.138,0,0,0,0.551,2.41,0.413,0,4.89,0.069,0.826,0.069
1017,20-62-S1,1280,0,0,0,0.078,1.875,0.156,0.078,0.078,1.172,0,0.078,0
1018,20-62-S1,459,1.307,11.329,0,0.218,0,3.486,0.436,0.654,1.743,0.871,3.05,0
1019,20-62-S1,1261,4.917,0.079,0,0,0,2.062,0,0.159,1.11,0.397,0.238,0
1020,20-62-S1,36,8.333,0,0,0,2.778,2.778,0,0,13.889,0,0,0
1021,20-62-S1,3078,0,0,0,0.032,0.845,0.78,0.032,0,6.823,0.065,0.292,0.032
1022,20-62-S1,2025,0.049,0,0,0,0.148,0.691,0,0,9.827,0,0.642,0
1023,20-62-S1,2091,0.096,0.191,0,0.048,0.191,1.53,0.717,0,9.278,0,1.817,0
1024,20-62-S1,2117,0.236,0.047,0,0.047,3.307,2.598,0.094,0,6.66,0.331,0.378,0
1025,20-62-S1,1950,0.051,0,0,0.103,0.205,0.718,0,0.051,7.282,0.051,0.308,0
